"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"67842","Thu","20:05:00",2.454,0.206,237.18,10.4,0,0,17
"67843","Thu","20:06:00",2.448,0.206,237.03,10.2,0,0,18
"67844","Thu","20:07:00",2.412,0.146,237.34,10.2,0,0,17
"67845","Thu","20:08:00",2.398,0.106,237.33,10,0,0,17
"67846","Thu","20:09:00",2.358,0.102,235.75,10,0,0,17
"67847","Thu","20:10:00",2.352,0.1,235.5,10,0,0,17
"67848","Thu","20:11:00",2.424,0.102,235.86,10.2,0,0,17
"67849","Thu","20:12:00",2.612,0.098,235.48,11,0,0,17
"67850","Thu","20:13:00",2.78,0.094,235.47,11.8,0,0,17
"67851","Thu","20:14:00",2.784,0.094,235.28,11.8,0,0,17
"67852","Thu","20:15:00",2.888,0.094,235.79,12.2,0,0,17
"67853","Thu","20:16:00",3.216,0.092,236.18,13.6,0,0,18
"67854","Thu","20:17:00",3.094,0.094,236.57,13,0,0,17
"67855","Thu","20:18:00",2.984,0.094,235.43,12.6,0,0,17
"67856","Thu","20:19:00",2.824,0,235.55,12,0,0,17
"67857","Thu","20:20:00",2.74,0,235.96,11.6,0,0,17
"67858","Thu","20:21:00",2.344,0,236.47,9.8,0,0,17
"67859","Thu","20:22:00",2.354,0,236.6,9.8,0,0,17
"67860","Thu","20:23:00",2.43,0.094,235.84,10.2,0,0,17
"67861","Thu","20:24:00",2.422,0.118,235.53,10.2,0,1,17
"67862","Thu","20:25:00",2.418,0.116,235.33,10.2,0,1,17
"67863","Thu","20:26:00",2.412,0.116,235.06,10.2,0,2,17
"67864","Thu","20:27:00",2.392,0.112,233.69,10.2,0,1,17
"67865","Thu","20:28:00",2.396,0.112,234.08,10.2,0,2,17
"67866","Thu","20:29:00",2.36,0.116,234.73,10,0,1,17
"67867","Thu","20:30:00",2.358,0.118,235.35,10,0,1,17
"67868","Thu","20:31:00",2.184,0.18,235.57,9.2,0,2,17
"67869","Thu","20:32:00",1.964,0.21,236.89,8.2,0,1,17
"67870","Thu","20:33:00",1.818,0.206,237.18,7.6,0,2,17
"67871","Thu","20:34:00",1.702,0.198,237.38,7.2,0,1,17
"67872","Thu","20:35:00",1.702,0.198,237.52,7.2,0,1,18
"67873","Thu","20:36:00",1.702,0.2,237.76,7.2,0,2,17
"67874","Thu","20:37:00",1.706,0.202,238.38,7.2,0,1,17
"67875","Thu","20:38:00",1.696,0.2,237.79,7.2,0,1,18
"67876","Thu","20:39:00",1.698,0.2,238.07,7.2,0,1,17
"67877","Thu","20:40:00",1.704,0.202,238.66,7.2,0,2,18
"67878","Thu","20:41:00",1.698,0.2,238.23,7,0,1,17
"67879","Thu","20:42:00",1.81,0.322,238.35,7.6,0,1,17
"67880","Thu","20:43:00",1.818,0.338,239.53,7.6,0,1,18
"67881","Thu","20:44:00",1.824,0.344,240.24,7.6,0,2,18
"67882","Thu","20:45:00",1.812,0.338,239.47,7.6,0,1,17
"67883","Thu","20:46:00",1.724,0.332,238.39,7.2,0,1,18
"67884","Thu","20:47:00",1.624,0.246,238.47,6.8,0,1,17
"67885","Thu","20:48:00",1.622,0.238,239.13,6.8,0,1,18
"67886","Thu","20:49:00",1.618,0.236,238.87,6.8,0,2,17
"67887","Thu","20:50:00",1.604,0.23,237.87,6.8,0,1,17
"67888","Thu","20:51:00",1.618,0.236,239.11,6.8,0,1,18
"67889","Thu","20:52:00",1.616,0.236,239.03,6.8,0,1,17
"67890","Thu","20:53:00",1.612,0.234,238.76,6.8,0,1,18
"67891","Thu","20:54:00",1.612,0.236,238.78,6.8,0,2,17
"67892","Thu","20:55:00",1.606,0.232,238.35,6.8,0,1,18
"67893","Thu","20:56:00",1.572,0.176,238.2,6.6,0,0,17
"67894","Thu","20:57:00",1.53,0.112,237.73,6.4,0,0,18
"67895","Thu","20:58:00",1.458,0,238,6,0,0,17
"67896","Thu","20:59:00",1.444,0,238.18,6,0,0,17
"67897","Thu","21:00:00",1.436,0,237.56,6,0,0,18
"67898","Thu","21:01:00",1.44,0,237.31,6,0,0,17
"67899","Thu","21:02:00",1.448,0,237.9,6,0,0,17
"67900","Thu","21:03:00",1.456,0,238.62,6,0,0,18
"67901","Thu","21:04:00",1.458,0,239.44,6,0,0,17
"67902","Thu","21:05:00",1.448,0,238.62,6,0,0,18
"67903","Thu","21:06:00",1.454,0,239.08,6,0,0,17
"67904","Thu","21:07:00",1.454,0,239.04,6,0,0,18
"67905","Thu","21:08:00",1.454,0,239.09,6,0,0,17
"67906","Thu","21:09:00",1.46,0,239.54,6,0,0,18
"67907","Thu","21:10:00",1.462,0,239.88,6,0,0,17
"67908","Thu","21:11:00",1.46,0,239.64,6,0,0,18
"67909","Thu","21:12:00",1.454,0,239.13,6,0,0,18
"67910","Thu","21:13:00",1.44,0,237.88,6,0,0,17
"67911","Thu","21:14:00",1.446,0,238.43,6,0,0,17
"67912","Thu","21:15:00",1.526,0.07,238.45,6.4,0,0,18
"67913","Thu","21:16:00",1.526,0.086,238.35,6.4,0,0,17
"67914","Thu","21:17:00",1.536,0.088,239.14,6.4,0,0,18
"67915","Thu","21:18:00",1.534,0.088,238.84,6.4,0,0,17
"67916","Thu","21:19:00",1.532,0.088,238.83,6.4,0,0,18
"67917","Thu","21:20:00",1.512,0.082,237.45,6.4,0,0,17
"67918","Thu","21:21:00",1.58,0.148,237.78,6.6,0,0,17
"67919","Thu","21:22:00",1.62,0.21,237.55,6.8,0,0,18
"67920","Thu","21:23:00",1.624,0.214,238.42,6.8,0,0,17
"67921","Thu","21:24:00",1.636,0.22,239.44,6.8,0,0,18
"67922","Thu","21:25:00",1.626,0.216,238.84,6.8,0,0,17
"67923","Thu","21:26:00",1.62,0.216,238.52,6.8,0,0,18
"67924","Thu","21:27:00",1.616,0.214,238.38,6.8,0,0,17
"67925","Thu","21:28:00",1.58,0.162,238.5,6.6,0,0,17
"67926","Thu","21:29:00",1.666,0.114,238.79,7,0,0,18
"67927","Thu","21:30:00",1.69,0.118,239.76,7,0,0,17
"67928","Thu","21:31:00",1.678,0.12,240.02,7,0,0,18
"67929","Thu","21:32:00",1.578,0.122,239.82,6.6,0,0,18
"67930","Thu","21:33:00",1.494,0.122,239.62,6.2,0,0,17
"67931","Thu","21:34:00",1.494,0.122,239.67,6.2,0,0,18
"67932","Thu","21:35:00",1.49,0.122,239.79,6.2,0,0,18
"67933","Thu","21:36:00",1.486,0.122,239.59,6.2,0,0,17
"67934","Thu","21:37:00",1.422,0,239.59,5.8,0,0,18
"67935","Thu","21:38:00",1.392,0,239.39,5.8,0,0,17
"67936","Thu","21:39:00",1.384,0,238.79,5.8,0,0,18
"67937","Thu","21:40:00",1.386,0,239,5.8,0,0,17
"67938","Thu","21:41:00",1.384,0,238.68,5.8,0,0,18
"67939","Thu","21:42:00",1.388,0,239.02,5.8,0,0,17
"67940","Thu","21:43:00",1.4,0,239.46,5.8,0,0,18
"67941","Thu","21:44:00",1.396,0,239.13,5.8,0,0,17
"67942","Thu","21:45:00",1.496,0,238.62,6.2,0,0,18
"67943","Thu","21:46:00",1.542,0,239.13,6.4,0,0,17
"67944","Thu","21:47:00",1.46,0,239,6,0,0,18
"67945","Thu","21:48:00",1.562,0,238.13,6.6,0,0,17
"67946","Thu","21:49:00",2.484,0,238.04,10.4,0,0,18
"67947","Thu","21:50:00",1.87,0,239.1,7.8,0,0,17
"67948","Thu","21:51:00",1.716,0,239.07,7,0,0,18
"67949","Thu","21:52:00",1.712,0,238.79,7,0,0,17
"67950","Thu","21:53:00",1.71,0,238.66,7,0,0,18
"67951","Thu","21:54:00",1.702,0,238.14,7,0,0,17
"67952","Thu","21:55:00",1.706,0,238.4,7,0,0,17
"67953","Thu","21:56:00",1.712,0,238.76,7,0,0,18
"67954","Thu","21:57:00",1.728,0,239.86,7.2,0,0,17
"67955","Thu","21:58:00",1.738,0.08,239.58,7.2,0,0,18
"67956","Thu","21:59:00",1.542,0.092,239.71,6.4,0,0,18
"67957","Thu","22:00:00",1.542,0.092,239.63,6.4,0,0,17
"67958","Thu","22:01:00",1.648,0.208,239.36,6.8,0,0,18
"67959","Thu","22:02:00",1.658,0.23,240.9,6.8,0,0,18
"67960","Thu","22:03:00",1.658,0.234,241.44,6.8,0,0,17
"67961","Thu","22:04:00",1.65,0.23,240.99,6.8,0,0,18
"67962","Thu","22:05:00",1.638,0.226,240.27,6.8,0,0,18
"67963","Thu","22:06:00",1.622,0.22,239.11,6.8,0,0,17
"67964","Thu","22:07:00",1.618,0.218,239.07,6.8,0,0,18
"67965","Thu","22:08:00",1.622,0.22,239.37,6.8,0,0,18
"67966","Thu","22:09:00",1.582,0.224,239.86,6.6,0,0,17
"67967","Thu","22:10:00",1.53,0.228,240.69,6.4,0,0,18
"67968","Thu","22:11:00",1.496,0.18,241.04,6.2,0,0,18
"67969","Thu","22:12:00",1.462,0.126,240.78,6,0,0,17
"67970","Thu","22:13:00",1.472,0.126,240.49,6,0,0,18
"67971","Thu","22:14:00",1.504,0.122,239.91,6.2,0,0,18
"67972","Thu","22:15:00",1.452,0.124,240.18,6,0,0,17
"67973","Thu","22:16:00",1.446,0.118,240,6,0,0,18
"67974","Thu","22:17:00",1.356,0,239.79,5.6,0,0,18
"67975","Thu","22:18:00",1.364,0,240.54,5.6,0,0,17
"67976","Thu","22:19:00",1.36,0,240.27,5.6,0,0,18
"67977","Thu","22:20:00",1.362,0,240.37,5.6,0,0,18
"67978","Thu","22:21:00",1.36,0,240.3,5.6,0,0,18
"67979","Thu","22:22:00",1.372,0,241.35,5.6,0,0,17
"67980","Thu","22:23:00",1.392,0,243.03,5.6,0,0,18
"67981","Thu","22:24:00",1.392,0,243.17,5.6,0,0,19
"67982","Thu","22:25:00",1.4,0,243.82,5.6,0,0,18
"67983","Thu","22:26:00",1.404,0,244.23,5.6,0,0,18
"67984","Thu","22:27:00",1.406,0,244.34,5.6,0,0,18
"67985","Thu","22:28:00",1.466,0,244.43,6,0,0,19
"67986","Thu","22:29:00",1.452,0,244.47,5.8,0,0,18
"67987","Thu","22:30:00",1.402,0,244.04,5.6,0,0,18
"67988","Thu","22:31:00",1.39,0,242.97,5.6,0,0,18
"67989","Thu","22:32:00",1.396,0,243.46,5.6,0,0,18
"67990","Thu","22:33:00",1.4,0,243.81,5.6,0,0,19
"67991","Thu","22:34:00",1.4,0,243.75,5.6,0,0,18
"67992","Thu","22:35:00",1.396,0,243.46,5.6,0,0,18
"67993","Thu","22:36:00",1.396,0,243.5,5.6,0,0,18
"67994","Thu","22:37:00",1.398,0,243.6,5.6,0,0,18
"67995","Thu","22:38:00",1.422,0,243.71,5.8,0,0,18
"67996","Thu","22:39:00",1.48,0.126,243.39,6,0,1,19
"67997","Thu","22:40:00",1.494,0.136,243.09,6.2,0,1,18
"67998","Thu","22:41:00",1.608,0.276,242.89,6.6,0,1,18
"67999","Thu","22:42:00",1.662,0.37,243.24,7,0,2,18
"68000","Thu","22:43:00",1.666,0.374,243.83,7,0,1,18
"68001","Thu","22:44:00",1.668,0.376,244.09,7,0,2,18
"68002","Thu","22:45:00",1.7,0.374,244.13,7,0,1,19
"68003","Thu","22:46:00",1.66,0.374,243.88,6.8,0,2,18
"68004","Thu","22:47:00",1.656,0.372,243.65,6.8,0,1,18
"68005","Thu","22:48:00",1.628,0.366,243.26,6.8,0,1,18
"68006","Thu","22:49:00",1.566,0.35,243.49,6.6,0,2,18
"68007","Thu","22:50:00",1.558,0.348,243.03,6.4,0,1,18
"68008","Thu","22:51:00",1.558,0.348,243.26,6.4,0,2,18
"68009","Thu","22:52:00",1.554,0.348,243.06,6.4,0,1,18
"68010","Thu","22:53:00",1.552,0.346,243,6.4,0,1,19
"68011","Thu","22:54:00",1.528,0.312,243.15,6.4,0,2,18
"68012","Thu","22:55:00",1.484,0.244,243.35,6.2,0,1,18
"68013","Thu","22:56:00",1.458,0.204,243.5,6,0,1,18
"68014","Thu","22:57:00",1.398,0.108,244.09,5.6,0,1,18
"68015","Thu","22:58:00",1.4,0.11,244.42,5.6,0,2,18
"68016","Thu","22:59:00",1.396,0.108,243.97,5.6,0,1,19
"68017","Thu","23:00:00",1.392,0.108,243.76,5.6,0,1,18
"68018","Thu","23:01:00",1.396,0.112,244.14,5.6,0,1,18
"68019","Thu","23:02:00",1.382,0.106,242.93,5.6,0,2,18
"68020","Thu","23:03:00",1.382,0.106,242.88,5.6,0,1,18
"68021","Thu","23:04:00",1.384,0.106,243.05,5.6,0,1,18
"68022","Thu","23:05:00",1.386,0.106,243.4,5.6,0,1,18
"68023","Thu","23:06:00",1.392,0.11,243.92,5.6,0,1,19
"68024","Thu","23:07:00",1.4,0.114,244.74,5.6,0,2,18
"68025","Thu","23:08:00",1.406,0.116,245.23,5.6,0,1,18
"68026","Thu","23:09:00",1.412,0.118,245.73,5.6,0,1,19
"68027","Thu","23:10:00",1.376,0.06,245.36,5.6,0,1,18
"68028","Thu","23:11:00",1.338,0,245.51,5.4,0,0,19
"68029","Thu","23:12:00",1.336,0,245.29,5.4,0,0,18
"68030","Thu","23:13:00",1.332,0,244.99,5.4,0,0,18
"68031","Thu","23:14:00",1.328,0,244.54,5.4,0,0,19
"68032","Thu","23:15:00",1.326,0,244.34,5.4,0,0,18
"68033","Thu","23:16:00",1.324,0,244.17,5.4,0,0,18
"68034","Thu","23:17:00",1.328,0,244.47,5.4,0,0,19
"68035","Thu","23:18:00",1.328,0,244.51,5.4,0,0,18
"68036","Thu","23:19:00",1.31,0,242.96,5.4,0,0,18
"68037","Thu","23:20:00",1.312,0,243.08,5.4,0,0,18
"68038","Thu","23:21:00",1.42,0.108,242.37,5.8,0,0,18
"68039","Thu","23:22:00",1.408,0.112,241.93,5.8,0,0,18
"68040","Thu","23:23:00",1.408,0.114,242.29,5.8,0,0,18
"68041","Thu","23:24:00",1.404,0.112,242.07,5.8,0,0,18
"68042","Thu","23:25:00",1.454,0.164,241.61,6,0,0,18
"68043","Thu","23:26:00",1.47,0.212,241.47,6,0,0,18
"68044","Thu","23:27:00",1.47,0.212,241.44,6,0,0,17
"68045","Thu","23:28:00",1.472,0.214,241.77,6,0,0,18
"68046","Thu","23:29:00",1.468,0.214,241.55,6,0,0,18
"68047","Thu","23:30:00",1.472,0.218,242.25,6,0,0,18
"68048","Thu","23:31:00",1.464,0.214,241.55,6,0,0,18
"68049","Thu","23:32:00",1.46,0.214,241.51,6,0,0,18
"68050","Thu","23:33:00",1.456,0.212,241.19,6,0,0,18
"68051","Thu","23:34:00",1.456,0.214,241.38,6,0,0,18
"68052","Thu","23:35:00",1.456,0.214,241.42,6,0,0,17
"68053","Thu","23:36:00",1.41,0.152,241.13,5.8,0,0,18
"68054","Thu","23:37:00",1.344,0,241.96,5.4,0,0,18
"68055","Thu","23:38:00",1.304,0,242.2,5.4,0,0,18
"68056","Thu","23:39:00",1.31,0,242.87,5.4,0,0,18
"68057","Thu","23:40:00",1.316,0,243.35,5.4,0,0,18
"68058","Thu","23:41:00",1.31,0,242.87,5.4,0,0,18
"68059","Thu","23:42:00",1.312,0,243.03,5.4,0,0,18
"68060","Thu","23:43:00",1.314,0,243.19,5.4,0,0,19
"68061","Thu","23:44:00",1.35,0,243.25,5.4,0,0,18
"68062","Thu","23:45:00",1.494,0,242.58,6,0,0,18
"68063","Thu","23:46:00",1.388,0,242.46,5.6,0,0,18
"68064","Thu","23:47:00",1.442,0,242.35,5.8,0,0,18
"68065","Thu","23:48:00",1.48,0,242.33,6,0,0,18
"68066","Thu","23:49:00",1.422,0,242.58,5.8,0,0,18
"68067","Thu","23:50:00",1.314,0,242.81,5.4,0,0,18
"68068","Thu","23:51:00",1.318,0,243.27,5.4,0,0,18
"68069","Thu","23:52:00",1.328,0,244.07,5.4,0,0,18
"68070","Thu","23:53:00",1.326,0,243.92,5.4,0,0,18
"68071","Thu","23:54:00",1.326,0,243.97,5.4,0,0,18
"68072","Thu","23:55:00",1.318,0,243.2,5.4,0,0,18
"68073","Thu","23:56:00",1.316,0,243.04,5.4,0,0,19
"68074","Thu","23:57:00",1.316,0,243.07,5.4,0,0,18
"68075","Thu","23:58:00",1.32,0,243.26,5.4,0,0,18
"68076","Thu","23:59:00",1.32,0,243.28,5.4,0,0,18
"68077","Fri","00:00:00",1.314,0,242.77,5.4,0,0,18
"68078","Fri","00:01:00",1.41,0.088,242.54,5.8,0,0,18
"68079","Fri","00:02:00",1.416,0.114,242.22,5.8,0,0,18
"68080","Fri","00:03:00",1.412,0.114,242.16,5.8,0,0,18
"68081","Fri","00:04:00",1.41,0.114,242.06,5.8,0,0,18
"68082","Fri","00:05:00",1.4,0.11,241.39,5.8,0,0,18
"68083","Fri","00:06:00",1.412,0.116,242.54,5.8,0,0,18
"68084","Fri","00:07:00",1.418,0.12,243.34,5.8,0,0,18
"68085","Fri","00:08:00",1.418,0.12,243.4,5.8,0,0,18
"68086","Fri","00:09:00",1.48,0.186,243.17,6,0,0,18
"68087","Fri","00:10:00",1.484,0.222,242.71,6.2,0,0,18
"68088","Fri","00:11:00",1.484,0.222,242.74,6.2,0,0,18
"68089","Fri","00:12:00",1.482,0.22,242.71,6,0,0,18
"68090","Fri","00:13:00",1.484,0.222,243.07,6.2,0,0,18
"68091","Fri","00:14:00",1.484,0.222,243.08,6,0,0,18
"68092","Fri","00:15:00",1.48,0.222,243.02,6,0,0,18
"68093","Fri","00:16:00",1.43,0.154,242.8,5.8,0,0,18
"68094","Fri","00:17:00",1.378,0.084,242.43,5.6,0,0,18
"68095","Fri","00:18:00",1.38,0.084,242.77,5.6,0,0,18
"68096","Fri","00:19:00",1.38,0.084,242.75,5.6,0,0,18
"68097","Fri","00:20:00",1.37,0.076,242.36,5.6,0,0,18
"68098","Fri","00:21:00",1.308,0,242.49,5.4,0,0,18
"68099","Fri","00:22:00",1.308,0,242.47,5.4,0,0,18
"68100","Fri","00:23:00",1.308,0,242.37,5.4,0,0,18
"68101","Fri","00:24:00",1.302,0,241.93,5.4,0,0,18
"68102","Fri","00:25:00",1.168,0,242.11,5,0,0,17
"68103","Fri","00:26:00",0.228,0,243.67,1,0,0,0
"68104","Fri","00:27:00",0.228,0,243.96,1,0,0,0
"68105","Fri","00:28:00",0.23,0,244.93,1,0,0,0
"68106","Fri","00:29:00",0.23,0,244.9,1,0,0,0
"68107","Fri","00:30:00",0.228,0,244.56,1,0,0,0
"68108","Fri","00:31:00",0.228,0,244.16,1,0,0,0
"68109","Fri","00:32:00",0.228,0,243.81,1,0,0,0
"68110","Fri","00:33:00",0.228,0,244.16,1,0,0,0
"68111","Fri","00:34:00",0.23,0,244.78,1,0,0,0
"68112","Fri","00:35:00",0.23,0,244.71,1,0,0,0
"68113","Fri","00:36:00",0.228,0,244.46,1,0,0,0
"68114","Fri","00:37:00",0.226,0,243.65,1,0,0,0
"68115","Fri","00:38:00",0.226,0,243.13,1,0,0,0
"68116","Fri","00:39:00",0.226,0,243.17,1,0,0,0
"68117","Fri","00:40:00",0.224,0,242.42,1,0,0,0
"68118","Fri","00:41:00",0.31,0.078,241.84,1.4,0,0,0
"68119","Fri","00:42:00",0.332,0.118,241.41,1.4,0,0,0
"68120","Fri","00:43:00",0.33,0.122,242.38,1.4,0,0,0
"68121","Fri","00:44:00",0.33,0.122,242.38,1.4,0,0,0
"68122","Fri","00:45:00",0.328,0.124,242.27,1.4,0,0,0
"68123","Fri","00:46:00",0.326,0.124,242.33,1.4,0,0,0
"68124","Fri","00:47:00",0.326,0.124,242.76,1.4,0,0,0
"68125","Fri","00:48:00",0.324,0.122,242.32,1.4,0,0,0
"68126","Fri","00:49:00",0.322,0.122,242.16,1.4,0,0,0
"68127","Fri","00:50:00",0.322,0.124,242.37,1.4,0,0,0
"68128","Fri","00:51:00",0.322,0.128,243.12,1.4,0,0,0
"68129","Fri","00:52:00",0.32,0.126,242.94,1.4,0,0,0
"68130","Fri","00:53:00",0.384,0.19,242.6,1.8,0,0,0
"68131","Fri","00:54:00",0.394,0.226,241.72,1.8,0,0,0
"68132","Fri","00:55:00",0.394,0.224,241.74,1.8,0,0,0
"68133","Fri","00:56:00",0.334,0.14,241.9,1.4,0,0,0
"68134","Fri","00:57:00",0.3,0.092,242.28,1.2,0,0,0
"68135","Fri","00:58:00",0.3,0.094,242.52,1.2,0,0,0
"68136","Fri","00:59:00",0.296,0.092,241.91,1.2,0,0,0
"68137","Fri","01:00:00",0.39,0.214,241.98,1.8,0,0,0
"68138","Fri","01:01:00",0.378,0.216,241.96,1.8,0,1,0
"68139","Fri","01:02:00",0.376,0.218,242.1,1.8,0,2,0
"68140","Fri","01:03:00",0.376,0.216,242.04,1.8,0,1,0
"68141","Fri","01:04:00",0.34,0.16,241.94,1.6,0,1,0
"68142","Fri","01:05:00",0.306,0.108,241.48,1.4,0,2,0
"68143","Fri","01:06:00",0.306,0.108,241.59,1.4,0,1,0
"68144","Fri","01:07:00",0.306,0.108,241.51,1.4,0,2,0
"68145","Fri","01:08:00",0.306,0.108,241.74,1.4,0,1,0
"68146","Fri","01:09:00",0.306,0.112,242.43,1.4,0,1,0
"68147","Fri","01:10:00",0.308,0.114,242.92,1.4,0,2,0
"68148","Fri","01:11:00",0.306,0.112,242.71,1.4,0,1,0
"68149","Fri","01:12:00",0.306,0.112,242.68,1.4,0,1,0
"68150","Fri","01:13:00",0.308,0.12,244.08,1.4,0,2,0
"68151","Fri","01:14:00",0.306,0.12,244.06,1.4,0,1,0
"68152","Fri","01:15:00",0.306,0.118,243.98,1.4,0,1,0
"68153","Fri","01:16:00",0.304,0.118,243.67,1.4,0,2,0
"68154","Fri","01:17:00",0.302,0.116,243.38,1.4,0,1,0
"68155","Fri","01:18:00",0.3,0.112,242.75,1.2,0,1,0
"68156","Fri","01:19:00",0.3,0.112,242.74,1.2,0,2,0
"68157","Fri","01:20:00",0.296,0.108,241.4,1.2,0,1,0
"68158","Fri","01:21:00",0.372,0.186,241.41,1.8,0,1,0
"68159","Fri","01:22:00",0.406,0.242,241.47,2,0,1,0
"68160","Fri","01:23:00",0.4,0.24,241.09,1.8,0,1,0
"68161","Fri","01:24:00",0.4,0.244,241.63,1.8,0,2,0
"68162","Fri","01:25:00",0.398,0.242,241.52,1.8,0,1,0
"68163","Fri","01:26:00",0.396,0.242,241.57,1.8,0,1,0
"68164","Fri","01:27:00",0.394,0.242,241.42,1.8,0,1,0
"68165","Fri","01:28:00",0.392,0.244,241.69,1.8,0,1,0
"68166","Fri","01:29:00",0.39,0.242,241.49,1.8,0,2,0
"68167","Fri","01:30:00",0.388,0.242,241.41,1.8,0,1,0
"68168","Fri","01:31:00",0.358,0.188,241.43,1.6,0,1,0
"68169","Fri","01:32:00",0.318,0.122,241.82,1.4,0,0,0
"68170","Fri","01:33:00",0.316,0.122,241.82,1.4,0,0,0
"68171","Fri","01:34:00",0.318,0.122,242.19,1.4,0,0,0
"68172","Fri","01:35:00",0.318,0.124,242.58,1.4,0,0,0
"68173","Fri","01:36:00",0.254,0,242.62,1,0,0,0
"68174","Fri","01:37:00",0.222,0,241.76,1,0,0,0
"68175","Fri","01:38:00",0.312,0.086,241.29,1.4,0,0,0
"68176","Fri","01:39:00",0.298,0.09,241.47,1.2,0,0,0
"68177","Fri","01:40:00",0.3,0.09,241.57,1.2,0,0,0
"68178","Fri","01:41:00",0.3,0.092,241.95,1.2,0,0,0
"68179","Fri","01:42:00",0.298,0.092,241.81,1.2,0,0,0
"68180","Fri","01:43:00",0.296,0.09,241.83,1.2,0,0,0
"68181","Fri","01:44:00",0.296,0.092,242.27,1.2,0,0,0
"68182","Fri","01:45:00",0.296,0.094,242.56,1.2,0,0,0
"68183","Fri","01:46:00",0.294,0.094,242.74,1.2,0,0,0
"68184","Fri","01:47:00",0.294,0.096,243.06,1.2,0,0,0
"68185","Fri","01:48:00",0.272,0.062,243.21,1.2,0,0,0
"68186","Fri","01:49:00",0.224,0,243.08,1,0,0,0
"68187","Fri","01:50:00",0.224,0,242.61,1,0,0,0
"68188","Fri","01:51:00",0.224,0,242.35,1,0,0,0
"68189","Fri","01:52:00",0.222,0,242.05,1,0,0,0
"68190","Fri","01:53:00",0.222,0,241.82,1,0,0,0
"68191","Fri","01:54:00",0.224,0,242.44,1,0,0,0
"68192","Fri","01:55:00",0.224,0,242.4,1,0,0,0
"68193","Fri","01:56:00",0.222,0,242.07,1,0,0,0
"68194","Fri","01:57:00",0.22,0,240.97,1,0,0,0
"68195","Fri","01:58:00",0.22,0,241.3,1,0,0,0
"68196","Fri","01:59:00",0.22,0,240.92,1,0,0,0
"68197","Fri","02:00:00",0.22,0,241.16,1,0,0,0
"68198","Fri","02:01:00",0.262,0,242.71,1.2,0,0,0
"68199","Fri","02:02:00",0.338,0.13,243.46,1.4,0,0,0
"68200","Fri","02:03:00",0.334,0.132,243.88,1.4,0,0,0
"68201","Fri","02:04:00",0.332,0.13,243.73,1.4,0,0,0
"68202","Fri","02:05:00",0.33,0.13,243.46,1.4,0,0,0
"68203","Fri","02:06:00",0.328,0.13,243.53,1.4,0,0,0
"68204","Fri","02:07:00",0.326,0.128,243.19,1.4,0,0,0
"68205","Fri","02:08:00",0.326,0.128,243.14,1.4,0,0,0
"68206","Fri","02:09:00",0.324,0.13,243.52,1.4,0,0,0
"68207","Fri","02:10:00",0.324,0.134,244.22,1.4,0,0,0
"68208","Fri","02:11:00",0.324,0.132,243.85,1.4,0,0,0
"68209","Fri","02:12:00",0.322,0.13,243.56,1.4,0,0,0
"68210","Fri","02:13:00",0.322,0.132,244.14,1.4,0,0,0
"68211","Fri","02:14:00",0.322,0.132,244.16,1.4,0,0,0
"68212","Fri","02:15:00",0.322,0.132,243.91,1.4,0,0,0
"68213","Fri","02:16:00",0.278,0.07,243.78,1.2,0,0,0
"68214","Fri","02:17:00",0.226,0,244.25,1,0,0,0
"68215","Fri","02:18:00",0.23,0,245.38,1,0,0,0
"68216","Fri","02:19:00",0.23,0,246.1,1,0,0,0
"68217","Fri","02:20:00",0.232,0,246.57,1,0,0,0
"68218","Fri","02:21:00",0.232,0,246.39,1,0,0,0
"68219","Fri","02:22:00",0.306,0.084,245.73,1.4,0,0,0
"68220","Fri","02:23:00",0.306,0.106,245.24,1.4,0,0,0
"68221","Fri","02:24:00",0.306,0.106,245.16,1.4,0,0,0
"68222","Fri","02:25:00",0.306,0.106,244.96,1.2,0,0,0
"68223","Fri","02:26:00",0.306,0.106,245.06,1.4,0,0,0
"68224","Fri","02:27:00",0.304,0.106,245.08,1.2,0,0,0
"68225","Fri","02:28:00",0.302,0.104,244.64,1.2,0,0,0
"68226","Fri","02:29:00",0.3,0.102,244.23,1.2,0,0,0
"68227","Fri","02:30:00",0.298,0.102,244.34,1.2,0,0,0
"68228","Fri","02:31:00",0.3,0.104,244.77,1.2,0,0,0
"68229","Fri","02:32:00",0.274,0.066,245.35,1.2,0,0,0
"68230","Fri","02:33:00",0.228,0,244.94,1,0,0,0
"68231","Fri","02:34:00",0.226,0,243.89,1,0,0,0
"68232","Fri","02:35:00",0.226,0,243.79,1,0,0,0
"68233","Fri","02:36:00",0.228,0,244.72,1,0,0,0
"68234","Fri","02:37:00",0.228,0,244.87,1,0,0,0
"68235","Fri","02:38:00",0.228,0,244.82,1,0,0,0
"68236","Fri","02:39:00",0.228,0,244.65,1,0,0,0
"68237","Fri","02:40:00",0.226,0,243.87,1,0,0,0
"68238","Fri","02:41:00",0.226,0,243.55,1,0,0,0
"68239","Fri","02:42:00",0.338,0.114,243.69,1.6,0,0,0
"68240","Fri","02:43:00",0.338,0.134,244.63,1.4,0,0,0
"68241","Fri","02:44:00",0.334,0.136,244.63,1.4,0,0,0
"68242","Fri","02:45:00",0.334,0.136,244.71,1.4,0,0,0
